Data Escala de Tempo 1 GE Simp 4,Data Dica,dsc_estado,id_subsistema,nom_tipousinasite,nom_usina 2,Período Exibido GE,Selecione Tipo de GE Simp 4
25/09/2000 00:00:00,25/9/2000,*,*,Hidrelétrica,*,4,40312,59833305
26/09/2000 00:00:00,26/9/2000,*,*,Hidrelétrica,*,4,40821,17249975
27/09/2000 00:00:00,27/9/2000,*,*,Hidrelétrica,*,4,39653,86833304
28/09/2000 00:00:00,28/9/2000,*,*,Hidrelétrica,*,4,39174,11833307
29/09/2000 00:00:00,29/9/2000,*,*,Hidrelétrica,*,4,39789,02416642
30/09/2000 00:00:00,30/9/2000,*,*,Hidrelétrica,*,4,36436,99999976
01/10/2000 00:00:00,1/10/2000,*,*,Hidrelétrica,*,4,30940,30416636
02/10/2000 00:00:00,2/10/2000,*,*,Hidrelétrica,*,4,39085,15416637
03/10/2000 00:00:00,3/10/2000,*,*,Hidrelétrica,*,4,41288,06666639
04/10/2000 00:00:00,4/10/2000,*,*,Hidrelétrica,*,4,42020,51249974
05/10/2000 00:00:00,5/10/2000,*,*,Hidrelétrica,*,4,41831,88333303
06/10/2000 00:00:00,6/10/2000,*,*,Hidrelétrica,*,4,42299,52916644
07/10/2000 00:00:00,7/10/2000,*,*,Hidrelétrica,*,4,38686,74874971
08/10/2000 00:00:00,8/10/2000,*,*,Hidrelétrica,*,4,34007,69999962
09/10/2000 00:00:00,9/10/2000,*,*,Hidrelétrica,*,4,41304,51249972
10/10/2000 00:00:00,10/10/2000,*,*,Hidrelétrica,*,4,42398,9579164
11/10/2000 00:00:00,11/10/2000,*,*,Hidrelétrica,*,4,42587,39041642
12/10/2000 00:00:00,12/10/2000,*,*,Hidrelétrica,*,4,36854,78749977
13/10/2000 00:00:00,13/10/2000,*,*,Hidrelétrica,*,4,41010,5666664
14/10/2000 00:00:00,14/10/2000,*,*,Hidrelétrica,*,4,38772,21624977
15/10/2000 00:00:00,15/10/2000,*,*,Hidrelétrica,*,4,34613,39416643
16/10/2000 00:00:00,16/10/2000,*,*,Hidrelétrica,*,4,41494,49999974
17/10/2000 00:00:00,17/10/2000,*,*,Hidrelétrica,*,4,43197,74999972
18/10/2000 00:00:00,18/10/2000,*,*,Hidrelétrica,*,4,43516,98333307
19/10/2000 00:00:00,19/10/2000,*,*,Hidrelétrica,*,4,43822,93749972
20/10/2000 00:00:00,20/10/2000,*,*,Hidrelétrica,*,4,43886,17083309
21/10/2000 00:00:00,21/10/2000,*,*,Hidrelétrica,*,4,40143,4333331
22/10/2000 00:00:00,22/10/2000,*,*,Hidrelétrica,*,4,35735,53333309
23/10/2000 00:00:00,23/10/2000,*,*,Hidrelétrica,*,4,42930,99166639
24/10/2000 00:00:00,24/10/2000,*,*,Hidrelétrica,*,4,43658,72916641
25/10/2000 00:00:00,25/10/2000,*,*,Hidrelétrica,*,4,43626,19583309
26/10/2000 00:00:00,26/10/2000,*,*,Hidrelétrica,*,4,43652,89166641
27/10/2000 00:00:00,27/10/2000,*,*,Hidrelétrica,*,4,43500,37916643
28/10/2000 00:00:00,28/10/2000,*,*,Hidrelétrica,*,4,39604,65833307
29/10/2000 00:00:00,29/10/2000,*,*,Hidrelétrica,*,4,33809,44583311
30/10/2000 00:00:00,30/10/2000,*,*,Hidrelétrica,*,4,40606,67499969
31/10/2000 00:00:00,31/10/2000,*,*,Hidrelétrica,*,4,41837,60958306
01/11/2000 00:00:00,1/11/2000,*,*,Hidrelétrica,*,4,41628,24583309
02/11/2000 00:00:00,2/11/2000,*,*,Hidrelétrica,*,4,36580,38749975
