Data Escala de Tempo 1 GE Simp 4,Data Dica,dsc_estado,id_subsistema,nom_tipousinasite,nom_usina 2,Período Exibido GE,Selecione Tipo de GE Simp 4
10/01/2020 03:00:00,10/1/2020 3:00,*,*,Hidrelétrica,*,5,45775,45800188
10/01/2020 04:00:00,10/1/2020 4:00,*,*,Hidrelétrica,*,5,45195,17799973
10/01/2020 05:00:00,10/1/2020 5:00,*,*,Hidrelétrica,*,5,44302,79799464
10/01/2020 06:00:00,10/1/2020 6:00,*,*,Hidrelétrica,*,5,45052,86699476
10/01/2020 07:00:00,10/1/2020 7:00,*,*,Hidrelétrica,*,5,50249,45199775
10/01/2020 08:00:00,10/1/2020 8:00,*,*,Hidrelétrica,*,5,56194,35099867
10/01/2020 09:00:00,10/1/2020 9:00,*,*,Hidrelétrica,*,5,60062,78599692
10/01/2020 10:00:00,10/1/2020 10:00,*,*,Hidrelétrica,*,5,62160,06799762
10/01/2020 11:00:00,10/1/2020 11:00,*,*,Hidrelétrica,*,5,62475,56300144
10/01/2020 12:00:00,10/1/2020 12:00,*,*,Hidrelétrica,*,5,61441,90100389
10/01/2020 13:00:00,10/1/2020 13:00,*,*,Hidrelétrica,*,5,64153,70900134
10/01/2020 14:00:00,10/1/2020 14:00,*,*,Hidrelétrica,*,5,65268,35699897
10/01/2020 15:00:00,10/1/2020 15:00,*,*,Hidrelétrica,*,5,64317,08100299
10/01/2020 16:00:00,10/1/2020 16:00,*,*,Hidrelétrica,*,5,61751,10599094
10/01/2020 17:00:00,10/1/2020 17:00,*,*,Hidrelétrica,*,5,57278,72799351
10/01/2020 18:00:00,10/1/2020 18:00,*,*,Hidrelétrica,*,5,54614,99099628
10/01/2020 19:00:00,10/1/2020 19:00,*,*,Hidrelétrica,*,5,57793,85498713
10/01/2020 20:00:00,10/1/2020 20:00,*,*,Hidrelétrica,*,5,57612,72500332
10/01/2020 21:00:00,10/1/2020 21:00,*,*,Hidrelétrica,*,5,57787,03499622
10/01/2020 22:00:00,10/1/2020 22:00,*,*,Hidrelétrica,*,5,56365,73099123
10/01/2020 23:00:00,10/1/2020 23:00,*,*,Hidrelétrica,*,5,53771,98101902
11/01/2020 00:00:00,11/1/2020 0:00,*,*,Hidrelétrica,*,5,51907,66399477
11/01/2020 01:00:00,11/1/2020 1:00,*,*,Hidrelétrica,*,5,49369,1850056
11/01/2020 02:00:00,11/1/2020 2:00,*,*,Hidrelétrica,*,5,47569,1749961
11/01/2020 03:00:00,11/1/2020 3:00,*,*,Hidrelétrica,*,5,46496,5449918
11/01/2020 04:00:00,11/1/2020 4:00,*,*,Hidrelétrica,*,5,45789,34899495
11/01/2020 05:00:00,11/1/2020 5:00,*,*,Hidrelétrica,*,5,44182,11299582
11/01/2020 06:00:00,11/1/2020 6:00,*,*,Hidrelétrica,*,5,42205,40998612
11/01/2020 07:00:00,11/1/2020 7:00,*,*,Hidrelétrica,*,5,43773,71799266
11/01/2020 08:00:00,11/1/2020 8:00,*,*,Hidrelétrica,*,5,46339,25299839
11/01/2020 09:00:00,11/1/2020 9:00,*,*,Hidrelétrica,*,5,49516,6529976
11/01/2020 10:00:00,11/1/2020 10:00,*,*,Hidrelétrica,*,5,51314,99600168
11/01/2020 11:00:00,11/1/2020 11:00,*,*,Hidrelétrica,*,5,51640,67299528
11/01/2020 12:00:00,11/1/2020 12:00,*,*,Hidrelétrica,*,5,51427,13499767
11/01/2020 13:00:00,11/1/2020 13:00,*,*,Hidrelétrica,*,5,51771,65498825
11/01/2020 14:00:00,11/1/2020 14:00,*,*,Hidrelétrica,*,5,51802,68100379
11/01/2020 15:00:00,11/1/2020 15:00,*,*,Hidrelétrica,*,5,51448,85199471
11/01/2020 16:00:00,11/1/2020 16:00,*,*,Hidrelétrica,*,5,50940,61100288
11/01/2020 17:00:00,11/1/2020 17:00,*,*,Hidrelétrica,*,5,51383,54699934
11/01/2020 18:00:00,11/1/2020 18:00,*,*,Hidrelétrica,*,5,54417,54000192
11/01/2020 19:00:00,11/1/2020 19:00,*,*,Hidrelétrica,*,5,58496,71899659
11/01/2020 20:00:00,11/1/2020 20:00,*,*,Hidrelétrica,*,5,58087,9060055
11/01/2020 21:00:00,11/1/2020 21:00,*,*,Hidrelétrica,*,5,56174,94099751
11/01/2020 22:00:00,11/1/2020 22:00,*,*,Hidrelétrica,*,5,53886,6430049
11/01/2020 23:00:00,11/1/2020 23:00,*,*,Hidrelétrica,*,5,51422,63801288
12/01/2020 00:00:00,12/1/2020 0:00,*,*,Hidrelétrica,*,5,48865,98296755
12/01/2020 01:00:00,12/1/2020 1:00,*,*,Hidrelétrica,*,5,46139,07199745
