Data Escala de Tempo 1 GE Simp 4,Data Dica,dsc_estado,id_subsistema,nom_tipousinasite,nom_usina 2,Período Exibido GE,Selecione Tipo de GE Simp 4
,,*,*,Solar,*,5,7681641,948
14/01/2020 00:00:00,14/1/2020 0:00,*,*,Solar,*,5,0,001
14/01/2020 01:00:00,14/1/2020 1:00,*,*,Solar,*,5,0
14/01/2020 02:00:00,14/1/2020 2:00,*,*,Solar,*,5,0
14/01/2020 03:00:00,14/1/2020 3:00,*,*,Solar,*,5,0
14/01/2020 04:00:00,14/1/2020 4:00,*,*,Solar,*,5,0
14/01/2020 05:00:00,14/1/2020 5:00,*,*,Solar,*,5,8,209
14/01/2020 06:00:00,14/1/2020 6:00,*,*,Solar,*,5,439,658
14/01/2020 07:00:00,14/1/2020 7:00,*,*,Solar,*,5,1200,596
14/01/2020 08:00:00,14/1/2020 8:00,*,*,Solar,*,5,1511,339
14/01/2020 09:00:00,14/1/2020 9:00,*,*,Solar,*,5,1687,307
14/01/2020 10:00:00,14/1/2020 10:00,*,*,Solar,*,5,1729,328
14/01/2020 11:00:00,14/1/2020 11:00,*,*,Solar,*,5,1720,785
14/01/2020 12:00:00,14/1/2020 12:00,*,*,Solar,*,5,1761,785
14/01/2020 13:00:00,14/1/2020 13:00,*,*,Solar,*,5,1685,411
14/01/2020 14:00:00,14/1/2020 14:00,*,*,Solar,*,5,1584,055
14/01/2020 15:00:00,14/1/2020 15:00,*,*,Solar,*,5,1518,824
14/01/2020 16:00:00,14/1/2020 16:00,*,*,Solar,*,5,1252,992
14/01/2020 17:00:00,14/1/2020 17:00,*,*,Solar,*,5,612,851
14/01/2020 18:00:00,14/1/2020 18:00,*,*,Solar,*,5,51,966
14/01/2020 19:00:00,14/1/2020 19:00,*,*,Solar,*,5,0,074
14/01/2020 20:00:00,14/1/2020 20:00,*,*,Solar,*,5,0
14/01/2020 21:00:00,14/1/2020 21:00,*,*,Solar,*,5,0
14/01/2020 22:00:00,14/1/2020 22:00,*,*,Solar,*,5,0
14/01/2020 23:00:00,14/1/2020 23:00,*,*,Solar,*,5,0
15/01/2020 00:00:00,15/1/2020 0:00,*,*,Solar,*,5,0
15/01/2020 01:00:00,15/1/2020 1:00,*,*,Solar,*,5,0
15/01/2020 02:00:00,15/1/2020 2:00,*,*,Solar,*,5,0
15/01/2020 03:00:00,15/1/2020 3:00,*,*,Solar,*,5,0
15/01/2020 04:00:00,15/1/2020 4:00,*,*,Solar,*,5,0
15/01/2020 05:00:00,15/1/2020 5:00,*,*,Solar,*,5,8,114
